Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
86.8,1528961665,2,764480832.5,764480832.5,761474117,767487548,4252137.8,other,MPI_Init_thread
8.3,147021391,2,73510695.5,73510695.5,55494094,91527297,25479322.2,other,MPI_Finalize
4.0,70118473,44,1593601.7,31093.5,471,43666509,6611595.8,start-wait,MPI_Waitall
0.4,6364212,1,6364212.0,6364212.0,6364212,6364212,0.0,p2p,MPI_Recv
0.3,4714812,22,214309.6,6898.5,4949,2349701,662668.5,p2p,MPI_Isend
0.2,3652438,1,3652438.0,3652438.0,3652438,3652438,0.0,p2p,MPI_Send
0.0,377921,22,17178.2,731.5,561,217430,54304.9,p2p,MPI_Irecv
0.0,221055,6,36842.5,6081.5,1453,170050,66309.6,collectives,MPI_Barrier
