Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
436302172,1493480434,1057178262,MPI_Init_thread,120,120,,2,,,,,
438870615,1493236675,1054366060,MPI_Init_thread,121,121,,3,,,,,
443357106,1493548954,1050191848,MPI_Init_thread,118,118,,0,,,,,
448110240,1493286078,1045175838,MPI_Init_thread,119,119,,1,,,,,
1493716109,1497260352,3544243,MPI_Recv,121,121,0,3,1,,0.000,,
1493782413,1497213434,3431021,MPI_Send,119,119,0,1,3,,0.000,,
1493872704,1498699967,4827263,MPI_Recv,120,120,0,2,0,,0.000,,
1494088480,1498651166,4562686,MPI_Send,118,118,0,0,2,,0.000,,
1497217011,1502516836,5299825,MPI_Recv,119,119,0,1,0,,0.000,,
1497262166,1498740935,1478769,MPI_Recv,121,121,0,3,2,,0.000,,
1498652468,1498666234,13766,MPI_Send,118,118,0,0,1,,0.000,,
1498734042,1498740474,6432,MPI_Send,120,120,0,2,3,,0.000,,
35390267817,35390429051,161234,MPI_Irecv,121,121,0,3,1,,4.000,,
35390430514,35390456693,26179,MPI_Irecv,121,121,0,3,2,,4.000,,
35390650318,35393524809,2874491,MPI_Isend,121,121,0,3,1,,4.000,,
35393528516,35393584542,56026,MPI_Isend,121,121,0,3,2,,4.000,,
35393653552,35793122111,399468559,MPI_Waitall,121,121,,3,,,,,
35634042039,35634232970,190931,MPI_Irecv,120,120,0,2,0,,4.000,,
35634235184,35634245012,9828,MPI_Irecv,120,120,0,2,3,,4.000,,
35634426685,35637412636,2985951,MPI_Isend,120,120,0,2,0,,4.000,,
35637415161,35637501073,85912,MPI_Isend,120,120,0,2,3,,4.000,,
35637584520,35858550740,220966220,MPI_Waitall,120,120,,2,,,,,
35788165835,35788323231,157396,MPI_Irecv,119,119,0,1,3,,4.000,,
35788324844,35788333600,8756,MPI_Irecv,119,119,0,1,0,,4.000,,
35788512678,35791257455,2744777,MPI_Isend,119,119,0,1,3,,4.000,,
