Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
65.7,9733656444,4,2433414111.0,2365332156.0,56057296,4946934836,2746383887.1,other,MPI_Finalize
28.4,4206912008,4,1051728002.0,1052278954.0,1045175838,1057178262,5226704.1,other,MPI_Init_thread
5.0,745178174,88,8467933.8,103500.0,481,399468559,48828200.7,start-wait,MPI_Waitall
0.6,85717462,12,7143121.8,27953.0,4108,77476720,22202086.6,collectives,MPI_Barrier
0.1,15150100,4,3787525.0,4185753.0,1478769,5299825,1708571.2,p2p,MPI_Recv
0.1,12342832,88,140259.5,7699.5,3757,2985951,586294.0,p2p,MPI_Isend
0.1,8013905,4,2003476.3,1722393.5,6432,4562686,2347663.5,p2p,MPI_Send
0.0,797590,88,9063.5,772.0,181,190931,33877.2,p2p,MPI_Irecv
