Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Source,Name
59.6,8198184385,4,2049546096.3,2070121469.0,56677294,4001264153,2237822901.0,other,MPI_Finalize
28.7,3952272742,4,988068185.5,988457582.0,983765937,991591641,3593046.7,other,MPI_Init_thread
8.9,1224216895,88,13911555.6,166298.5,441,815594167,94596195.3,start-wait,MPI_Waitall
2.6,362892420,12,30241035.0,22497.5,3356,360667486,104058651.7,collectives,MPI_Barrier
0.1,12684034,88,144136.8,7554.0,3817,2917444,595749.6,p2p,MPI_Isend
0.1,7431223,4,1857805.8,1848438.0,41798,3692549,2084512.1,p2p,MPI_Recv
0.1,6986968,4,1746742.0,1717907.5,6943,3544210,2005198.7,p2p,MPI_Send
0.0,826911,88,9396.7,771.5,181,191981,37799.8,p2p,MPI_Irecv
